Timestamp[nanosec],lat[deg],lon[deg],alt[deg]
1666189648366, 43.6156672, 7.0670497, 174.59999084472656
1666189649337, 43.6156672, 7.0670497, 174.59999084472656
1666189651760, 43.615665, 7.0670514, 174.59999084472656
1666189651808, 43.6156634, 7.0670526, 174.59999084472656
1666189652813, 43.6156601, 7.0670512, 174.59999084472656
1666189653838, 43.6156576, 7.0670458, 174.59999084472656
1666189654839, 43.6156534, 7.0670423, 174.59999084472656
1666189655832, 43.6156516, 7.0670407, 174.59999084472656
1666189656839, 43.6156539, 7.0670388, 174.59999084472656
1666189657838, 43.6156538, 7.0670386, 174.59999084472656
1666189658831, 43.6156542, 7.0670353, 174.59999084472656
1666189659838, 43.6156508, 7.0670338, 174.59999084472656
1666189660834, 43.6156484, 7.0670322, 174.59999084472656
1666189661834, 43.6156459, 7.0670293, 174.59999084472656
1666189662842, 43.6156439, 7.0670274, 174.59999084472656
1666189663828, 43.6156442, 7.0670277, 174.59999084472656
1666189664830, 43.6156478, 7.0670311, 174.59999084472656
1666189665831, 43.6156515, 7.067035, 174.59999084472656
1666189666838, 43.615653, 7.0670377, 174.59999084472656
1666189667836, 43.615655, 7.0670384, 174.59999084472656
1666189668835, 43.6156568, 7.0670421, 174.59999084472656
1666189669832, 43.6156571, 7.0670426, 174.59999084472656
1666189670833, 43.6156579, 7.0670401, 174.89999389648438
1666189671835, 43.6156567, 7.0670369, 174.89999389648438
1666189672828, 43.6156552, 7.0670349, 174.89999389648438
1666189673836, 43.6156559, 7.0670333, 174.89999389648438
1666189674832, 43.6156572, 7.0670329, 174.89999389648438
1666189675834, 43.6156577, 7.06703, 174.89999389648438
1666189676835, 43.6156548, 7.0670292, 174.59999084472656
1666189677830, 43.6156518, 7.0670289, 174.59999084472656
1666189678830, 43.6156503, 7.0670262, 174.59999084472656
1666189679841, 43.615649, 7.0670254, 174.59999084472656
1666189680835, 43.6156489, 7.0670249, 174.59999084472656
1666189681844, 43.6156569, 7.0670305, 174.59999084472656
1666189682843, 43.6156629, 7.067035, 174.59999084472656
1666189683836, 43.6156686, 7.067038, 174.59999084472656
1666189684841, 43.6156745, 7.0670395, 174.59999084472656
1666189685844, 43.6156777, 7.0670406, 174.59999084472656
1666189686833, 43.6156807, 7.0670394, 174.59999084472656
1666189687831, 43.6156827, 7.0670396, 174.59999084472656
1666189688836, 43.6156844, 7.0670391, 174.59999084472656
1666189689836, 43.615686, 7.0670401, 174.59999084472656
1666189690837, 43.6156883, 7.067041, 174.59999084472656
1666189691837, 43.6156896, 7.0670409, 174.59999084472656
1666189692830, 43.6156894, 7.0670422, 174.59999084472656
1666189693831, 43.6156902, 7.0670422, 174.59999084472656
1666189694839, 43.6156896, 7.0670417, 174.59999084472656
1666189695829, 43.615689, 7.0670403, 174.59999084472656
1666189696838, 43.6156884, 7.0670395, 174.59999084472656
1666189697828, 43.6156881, 7.0670403, 174.59999084472656
1666189698837, 43.6156863, 7.0670399, 174.59999084472656
1666189699845, 43.6156844, 7.0670386, 174.59999084472656
1666189700611, 43.6156856, 7.0670391, 174.59999084472656
1666189701835, 43.6156862, 7.0670349, 174.59999084472656
1666189702557, 43.615686, 7.0670322, 174.59999084472656
1666189703683, 43.6156864, 7.0670286, 174.59999084472656
1666189704835, 43.6156878, 7.067026, 174.59999084472656
1666189706254, 43.6156912, 7.0670244, 174.59999084472656
1666189706835, 43.6156926, 7.0670242, 174.59999084472656
1666189707841, 43.6156942, 7.0670245, 174.59999084472656
1666189708840, 43.6156956, 7.0670249, 174.59999084472656
1666189709841, 43.6156963, 7.067025, 174.59999084472656
1666189710828, 43.6156966, 7.0670244, 174.59999084472656
1666189711839, 43.6156982, 7.0670244, 174.59999084472656
1666189712840, 43.6156989, 7.0670243, 174.59999084472656
1666189713841, 43.6156992, 7.0670239, 174.59999084472656
1666189714842, 43.6156993, 7.0670238, 174.59999084472656
1666189715832, 43.6156992, 7.0670231, 174.59999084472656
1666189716831, 43.6156996, 7.0670211, 174.59999084472656
1666189717837, 43.6156998, 7.0670205, 174.59999084472656
1666189718839, 43.6157001, 7.0670198, 174.59999084472656
1666189719845, 43.6157008, 7.0670189, 174.59999084472656
1666189720841, 43.6157009, 7.0670188, 174.59999084472656
1666189721837, 43.6156903, 7.0670326, 174.59999084472656
1666189722841, 43.6156892, 7.0670365, 174.59999084472656
1666189723834, 43.6156883, 7.06704, 174.59999084472656
1666189724842, 43.6156871, 7.0670418, 174.59999084472656
1666189725836, 43.6156863, 7.0670438, 174.59999084472656
1666189726836, 43.6156858, 7.0670481, 174.59999084472656
1666189727833, 43.6156881, 7.0670491, 174.59999084472656
1666189728825, 43.6156875, 7.0670503, 174.59999084472656
1666189729835, 43.6156841, 7.0670532, 174.59999084472656
1666189730833, 43.6156805, 7.0670565, 174.59999084472656
1666189731835, 43.6156778, 7.0670563, 174.59999084472656
1666189732836, 43.6156792, 7.0670556, 174.59999084472656
1666189733826, 43.6156812, 7.0670525, 174.59999084472656
1666189734816, 43.6156814, 7.0670522, 174.59999084472656
1666189735815, 43.6156802, 7.0670499, 174.59999084472656
1666189736818, 43.6156824, 7.067049, 174.59999084472656
1666189737838, 43.6156831, 7.0670457, 174.59999084472656
1666189738824, 43.6156848, 7.0670423, 174.59999084472656
1666189739829, 43.6156875, 7.0670416, 174.59999084472656
1666189740823, 43.6156917, 7.0670421, 174.59999084472656
1666189741832, 43.6156938, 7.0670427, 174.59999084472656
1666189742834, 43.6156929, 7.0670431, 174.59999084472656
1666189743834, 43.6156912, 7.0670395, 174.59999084472656
1666189744853, 43.615688, 7.0670352, 174.59999084472656
1666189745830, 43.6156861, 7.0670329, 174.59999084472656
1666189746841, 43.6156864, 7.0670328, 174.59999084472656
1666189747831, 43.6156872, 7.0670347, 174.59999084472656
1666189748853, 43.6156897, 7.067037, 174.59999084472656
1666189749844, 43.6156919, 7.0670404, 174.59999084472656
1666189750846, 43.6156931, 7.0670439, 174.59999084472656
1666189751846, 43.6156919, 7.067048, 174.59999084472656
1666189752846, 43.6156903, 7.0670519, 174.59999084472656
1666189753840, 43.6156884, 7.0670523, 174.59999084472656
1666189754838, 43.6156865, 7.0670518, 174.59999084472656
1666189755843, 43.6156849, 7.0670517, 174.59999084472656
1666189756836, 43.6156838, 7.0670513, 174.59999084472656
1666189757847, 43.6156805, 7.0670516, 174.59999084472656
1666189758845, 43.6156771, 7.0670528, 174.59999084472656
1666189759833, 43.6156763, 7.0670548, 174.59999084472656
1666189760532, 43.6156817, 7.0670556, 174.59999084472656
1666189761695, 43.6156902, 7.0670587, 174.59999084472656
1666189762581, 43.6156924, 7.0670602, 174.59999084472656
1666189763841, 43.6156932, 7.0670609, 174.59999084472656
1666189764838, 43.6156937, 7.0670617, 174.59999084472656
1666189765839, 43.6156942, 7.0670628, 174.59999084472656
1666189766839, 43.6156979, 7.0670666, 174.59999084472656
1666189767843, 43.6156994, 7.0670681, 174.59999084472656
1666189768831, 43.6157001, 7.067069, 174.59999084472656
1666189769834, 43.6157007, 7.0670699, 174.59999084472656
1666189770845, 43.6157005, 7.0670705, 174.59999084472656
1666189771838, 43.615702, 7.0670747, 174.59999084472656
1666189772845, 43.615703, 7.0670781, 174.59999084472656
1666189773501, 43.6157039, 7.067079, 174.59999084472656
1666189774200, 43.6157039, 7.06708, 174.59999084472656
1666189774847, 43.6157041, 7.0670802, 174.59999084472656
1666189775837, 43.6157046, 7.0670805, 174.59999084472656
1666189776851, 43.615704, 7.0670791, 174.59999084472656
1666189777842, 43.6157023, 7.0670781, 174.59999084472656
1666189778831, 43.6156982, 7.0670733, 174.59999084472656
1666189779439, 43.6156963, 7.0670696, 174.59999084472656
1666189780679, 43.615696, 7.0670628, 174.59999084472656
1666189781264, 43.6156961, 7.0670603, 174.59999084472656
1666189781836, 43.6156978, 7.0670513, 174.59999084472656
1666189782418, 43.6156956, 7.0670479, 174.59999084472656
1666189783642, 43.6156969, 7.0670408, 174.59999084472656
1666189784220, 43.6156955, 7.0670349, 174.59999084472656
1666189784736, 43.6156956, 7.0670291, 174.59999084472656
1666189785335, 43.6156934, 7.0670204, 174.59999084472656
1666189785838, 43.615692, 7.0670139, 174.59999084472656
1666189787020, 43.6156787, 7.06698, 174.59999084472656
1666189787593, 43.6156747, 7.0669679, 174.59999084472656
1666189788179, 43.6156687, 7.066953, 174.59999084472656
1666189788719, 43.6156652, 7.0669427, 174.59999084472656
1666189789302, 43.6156598, 7.0669293, 174.59999084472656
1666189789845, 43.6156563, 7.0669194, 174.59999084472656
1666189790436, 43.6156513, 7.0669075, 174.59999084472656
1666189791005, 43.6156466, 7.0668976, 174.59999084472656
1666189791542, 43.6156434, 7.0668891, 174.59999084472656
1666189792066, 43.6156396, 7.0668809, 174.59999084472656
1666189792596, 43.6156369, 7.0668733, 174.59999084472656
1666189793167, 43.6156338, 7.0668646, 174.59999084472656
1666189793736, 43.6156315, 7.066856, 174.59999084472656
1666189794276, 43.6156286, 7.0668278, 174.59999084472656
1666189794825, 43.6156289, 7.0668228, 174.59999084472656
1666189795376, 43.6156287, 7.0668154, 174.59999084472656
1666189795918, 43.6156279, 7.0668091, 174.59999084472656
1666189796430, 43.615627, 7.0668014, 174.59999084472656
1666189796939, 43.6156261, 7.0667947, 174.59999084472656
1666189797507, 43.6156252, 7.0667866, 174.59999084472656
1666189798071, 43.6156242, 7.066779, 174.59999084472656
1666189798834, 43.6156227, 7.0667694, 174.59999084472656
1666189799633, 43.6156212, 7.0667589, 174.59999084472656
1666189800723, 43.6156188, 7.0667429, 174.59999084472656
1666189801300, 43.6156177, 7.0667359, 174.59999084472656
1666189802396, 43.6156113, 7.0667152, 174.5
1666189802827, 43.6156088, 7.0667096, 174.5
1666189803723, 43.615607, 7.0666986, 174.5
1666189804845, 43.6156091, 7.0666933, 174.5
1666189805833, 43.6156117, 7.0666934, 174.5
1666189807834, 43.6156178, 7.0667004, 174.09999084472656
1666189808828, 43.6156184, 7.0667047, 174.09999084472656
1666189809839, 43.6156187, 7.0667079, 174.09999084472656
1666189810839, 43.615619, 7.0667101, 174.09999084472656
1666189811826, 43.6156173, 7.0667091, 174.09999084472656
1666189812840, 43.615618, 7.0667069, 174.09999084472656
1666189813598, 43.6156208, 7.0667047, 174.09999084472656
1666189814355, 43.6156238, 7.066703, 174.09999084472656
1666189814845, 43.6156261, 7.0667017, 174.09999084472656
1666189815770, 43.6156317, 7.0666984, 174.09999084472656
1666189816546, 43.6156366, 7.0666957, 174.09999084472656
1666189817831, 43.6156482, 7.0666858, 174.09999084472656
1666189818698, 43.6156544, 7.0666817, 174.09999084472656
1666189819355, 43.6156587, 7.0666796, 174.09999084472656
1666189819825, 43.6156619, 7.0666782, 174.09999084472656
1666189820761, 43.615669, 7.0666755, 174.09999084472656
1666189821390, 43.6156743, 7.0666745, 174.09999084472656
1666189821840, 43.6156782, 7.066674, 174.09999084472656
1666189822754, 43.6156848, 7.0666727, 174.09999084472656
1666189823482, 43.6156909, 7.0666712, 174.09999084472656
1666189824131, 43.6156968, 7.0666703, 174.09999084472656
1666189824844, 43.6157022, 7.0666688, 174.09999084472656
1666189825844, 43.6157136, 7.066665, 174.09999084472656
1666189826848, 43.6157168, 7.066661, 174.09999084472656
1666189827643, 43.6157216, 7.0666591, 174.09999084472656
1666189828312, 43.6157254, 7.0666586, 174.09999084472656
1666189828843, 43.6157287, 7.066658, 174.09999084472656
1666189829628, 43.6157337, 7.0666579, 174.09999084472656
1666189830839, 43.6157418, 7.0666587, 174.09999084472656
1666189831555, 43.6157477, 7.0666598, 174.09999084472656
1666189832247, 43.6157569, 7.0666546, 174.09999084472656
1666189832828, 43.6157592, 7.0666507, 174.09999084472656
1666189833576, 43.6157623, 7.0666473, 174.09999084472656
1666189834328, 43.6157678, 7.0666471, 174.09999084472656
1666189834956, 43.6157719, 7.0666488, 174.09999084472656
1666189835658, 43.615777, 7.06665, 174.09999084472656
1666189836359, 43.6157822, 7.066653, 174.09999084472656
1666189836832, 43.6157862, 7.0666547, 174.09999084472656
1666189837693, 43.615795, 7.0666529, 174.09999084472656
1666189838366, 43.6157985, 7.0666523, 174.09999084472656
1666189838978, 43.6158019, 7.0666536, 174.09999084472656
1666189839609, 43.6158065, 7.0666551, 174.09999084472656
1666189840247, 43.6158111, 7.0666587, 174.09999084472656
1666189840841, 43.6158155, 7.0666611, 174.09999084472656
1666189841566, 43.6158207, 7.0666661, 174.09999084472656
1666189842835, 43.61583, 7.0666746, 174.09999084472656
1666189843521, 43.6158363, 7.0666824, 174.09999084472656
1666189844179, 43.615836, 7.0666814, 174.09999084472656
1666189844840, 43.6158395, 7.0666817, 174.09999084472656
1666189845570, 43.6158441, 7.0666837, 174.09999084472656
1666189846836, 43.6158551, 7.0666935, 174.09999084472656
1666189847602, 43.6158605, 7.0666956, 174.09999084472656
1666189848269, 43.6158645, 7.0666975, 174.09999084472656
1666189848845, 43.6158682, 7.0666989, 174.09999084472656
1666189849645, 43.615873, 7.0667016, 174.09999084472656
1666189850324, 43.6158782, 7.066705, 174.09999084472656
1666189850972, 43.6158802, 7.0667087, 174.09999084472656
1666189851723, 43.6158836, 7.0667109, 174.09999084472656
1666189852378, 43.6158864, 7.0667099, 174.5
1666189852827, 43.6158872, 7.0667085, 174.5
1666189853698, 43.6158909, 7.0667076, 174.5
1666189854850, 43.6158999, 7.0667085, 174.5
1666189855525, 43.6159085, 7.0667101, 174.5
1666189856096, 43.6159145, 7.0667113, 174.5
1666189856764, 43.6159206, 7.0667116, 174.5
1666189857359, 43.6159261, 7.0667124, 174.5
1666189857847, 43.6159303, 7.0667129, 174.5
1666189859260, 43.6159411, 7.0667154, 174.59999084472656
1666189859825, 43.6159443, 7.0667155, 174.59999084472656
1666189860434, 43.6159486, 7.0667152, 174.59999084472656
1666189861647, 43.6159623, 7.0667092, 174.59999084472656
1666189862838, 43.6159696, 7.0667036, 174.59999084472656
1666189863436, 43.6159732, 7.0666998, 174.59999084472656
1666189864636, 43.6159804, 7.0666896, 174.59999084472656
1666189865822, 43.6159868, 7.0666774, 174.59999084472656
1666189866436, 43.6159891, 7.0666692, 174.59999084472656
1666189867619, 43.6159847, 7.0666294, 171.6999969482422
1666189868798, 43.6159743, 7.0666, 171.6999969482422
1666189869428, 43.6159719, 7.0665888, 171.6999969482422
1666189870573, 43.6159709, 7.0665705, 171.6999969482422
1666189871232, 43.615971, 7.066559, 171.6999969482422
1666189871761, 43.6159711, 7.0665509, 171.6999969482422
1666189872402, 43.615971, 7.0665415, 171.6999969482422
1666189872829, 43.6159708, 7.0665357, 171.6999969482422
1666189874179, 43.6159624, 7.0665049, 170.59999084472656
1666189874838, 43.6159565, 7.0664935, 170.59999084472656
1666189875374, 43.6159508, 7.0664837, 170.59999084472656
1666189875829, 43.6159489, 7.0664774, 170.59999084472656
1666189876563, 43.6159445, 7.0664572, 170.59999084472656
1666189877739, 43.6159459, 7.0664491, 170.59999084472656
1666189878258, 43.6159458, 7.0664436, 170.59999084472656
1666189878844, 43.6159451, 7.0664362, 170.59999084472656
1666189879510, 43.6159449, 7.0664282, 170.59999084472656
1666189880644, 43.6159458, 7.0664135, 170.59999084472656
1666189881206, 43.6159472, 7.0664071, 170.59999084472656
1666189881743, 43.6159476, 7.0663998, 170.59999084472656
1666189882836, 43.61595, 7.0663861, 170.59999084472656
1666189883492, 43.6159468, 7.0663777, 170.59999084472656
1666189884121, 43.6159463, 7.0663704, 170.59999084472656
1666189884657, 43.6159468, 7.0663628, 170.59999084472656
1666189885263, 43.6159483, 7.0663543, 170.59999084472656
1666189885794, 43.6159496, 7.0663466, 170.59999084472656
1666189886397, 43.6159518, 7.0663381, 170.59999084472656
1666189886835, 43.6159539, 7.0663322, 170.59999084472656
1666189887554, 43.6159569, 7.0663223, 170.59999084472656
1666189888184, 43.6159599, 7.0663145, 170.59999084472656
1666189888712, 43.6159623, 7.0663072, 170.59999084472656
1666189889298, 43.6159434, 7.0662915, 170.59999084472656
1666189889847, 43.6159355, 7.0662842, 170.59999084472656
1666189890460, 43.6159312, 7.0662766, 170.59999084472656
1666189891014, 43.6159324, 7.0662709, 170.59999084472656
1666189891581, 43.6159347, 7.0662638, 170.59999084472656
1666189892182, 43.6159393, 7.0662564, 170.59999084472656
1666189892745, 43.615943, 7.0662492, 170.59999084472656
1666189893342, 43.6159491, 7.0662428, 170.59999084472656
1666189893842, 43.615955, 7.0662389, 170.59999084472656
1666189894521, 43.6159629, 7.0662335, 170.59999084472656
1666189895113, 43.6159703, 7.0662302, 170.59999084472656
1666189895679, 43.6159759, 7.0662254, 170.59999084472656
1666189896246, 43.6159846, 7.0662227, 170.59999084472656
1666189896833, 43.615991, 7.0662186, 170.59999084472656
1666189897846, 43.6160206, 7.0662341, 170.59999084472656
1666189898476, 43.6160261, 7.0662358, 170.59999084472656
1666189899080, 43.6160326, 7.0662372, 170.59999084472656
1666189899647, 43.6160382, 7.0662355, 170.59999084472656
1666189900197, 43.6160455, 7.0662357, 170.59999084472656
1666189900760, 43.6160517, 7.0662344, 170.59999084472656
1666189901342, 43.6160595, 7.0662345, 170.59999084472656
1666189901880, 43.6160665, 7.0662352, 170.59999084472656
1666189902444, 43.6160728, 7.0662337, 170.59999084472656
1666189902997, 43.61608, 7.0662331, 170.59999084472656
1666189903538, 43.6160859, 7.0662311, 170.59999084472656
1666189904094, 43.6160914, 7.0662284, 170.59999084472656
1666189904664, 43.6160927, 7.0662253, 170.59999084472656
1666189905260, 43.6160944, 7.0662216, 170.59999084472656
1666189905833, 43.6160981, 7.0662181, 170.59999084472656
1666189906361, 43.6161009, 7.0662126, 170.59999084472656
1666189906945, 43.6161019, 7.0662055, 170.59999084472656
1666189907528, 43.6161027, 7.0661982, 170.59999084472656
1666189908106, 43.6161009, 7.0661896, 170.59999084472656
1666189908650, 43.6160992, 7.066183, 170.59999084472656
1666189909283, 43.616095, 7.0661747, 170.59999084472656
1666189909782, 43.6160918, 7.0661689, 170.59999084472656
1666189910343, 43.6160861, 7.0661618, 170.59999084472656
1666189910847, 43.6160823, 7.0661571, 170.59999084472656
1666189911491, 43.6160768, 7.0661505, 170.59999084472656
1666189912078, 43.6160693, 7.0661456, 170.59999084472656
1666189912691, 43.6160599, 7.066135, 170.59999084472656
1666189913225, 43.6160559, 7.0661307, 170.59999084472656
1666189913799, 43.6160517, 7.0661239, 170.59999084472656
1666189914358, 43.6160472, 7.066117, 170.59999084472656
1666189914964, 43.6160431, 7.066111, 170.59999084472656
1666189915503, 43.6160389, 7.0661048, 170.59999084472656
1666189916107, 43.6160344, 7.066099, 170.59999084472656
1666189916743, 43.61603, 7.0660925, 170.59999084472656
1666189917345, 43.6160255, 7.0660867, 170.59999084472656
1666189917833, 43.6160221, 7.0660815, 170.59999084472656
1666189918537, 43.616017, 7.0660744, 170.59999084472656
1666189919104, 43.6160039, 7.0660664, 170.59999084472656
1666189919677, 43.6160011, 7.0660643, 170.59999084472656
1666189920267, 43.6159978, 7.0660608, 170.59999084472656
1666189920841, 43.6159944, 7.0660554, 170.59999084472656
1666189921409, 43.6159905, 7.0660497, 170.59999084472656
1666189921996, 43.615987, 7.0660445, 170.59999084472656
1666189922562, 43.6159833, 7.0660384, 170.59999084472656
1666189923145, 43.6159793, 7.0660323, 170.59999084472656
1666189923723, 43.6159753, 7.0660262, 170.59999084472656
1666189924323, 43.6159709, 7.0660201, 170.59999084472656
1666189924843, 43.6159676, 7.0660147, 170.59999084472656
1666189925498, 43.6159624, 7.066008, 170.59999084472656
1666189926096, 43.615957, 7.0660034, 170.59999084472656
1666189926656, 43.6159528, 7.0659978, 170.59999084472656
1666189927242, 43.6159438, 7.0659989, 170.59999084472656
1666189927828, 43.6159209, 7.0660059, 170.5
1666189928388, 43.6159068, 7.0660141, 170.5
1666189928980, 43.6158987, 7.0660154, 170.5
1666189929531, 43.6158936, 7.0660115, 170.5
