Timestamp[nanosec],lat[deg],lon[deg],alt[deg]
1666189928607, 43.6159297, 7.0660094, 170.5
1666189929059, 43.6159268, 7.066006, 170.5
1666189929755, 43.6159232, 7.0659996, 170.5
1666189930895, 43.6159185, 7.0659857, 170.5
1666189931480, 43.6159163, 7.0659751, 170.5
1666189932045, 43.6159142, 7.0659663, 170.5
1666189932592, 43.6159129, 7.0659564, 170.5
1666189933060, 43.6159117, 7.0659492, 170.5
1666189934051, 43.6158975, 7.0659437, 170.5
1666189934873, 43.6158864, 7.0659483, 170.5
1666189935439, 43.615881, 7.0659417, 170.5
1666189936019, 43.6158773, 7.0659339, 170.5
1666189936620, 43.6158746, 7.0659241, 170.5
1666189937063, 43.6158732, 7.0659172, 170.5
1666189937746, 43.615872, 7.0659053, 170.5
1666189938887, 43.6158712, 7.0658861, 170.5
1666189940015, 43.6158715, 7.0658672, 170.5
1666189940579, 43.6158725, 7.065855, 170.5
1666189941053, 43.6158725, 7.0658469, 170.5
1666189941736, 43.6158768, 7.0658346, 170.5
1666189942829, 43.6158832, 7.065813, 170.5
1666189943998, 43.6158834, 7.0658025, 170.5
1666189944537, 43.6158818, 7.0657977, 170.5
1666189945059, 43.6158794, 7.0657926, 170.5
1666189945715, 43.6158741, 7.0657851, 170.5
1666189946281, 43.6158698, 7.0657807, 170.5
1666189946883, 43.6158654, 7.0657759, 170.5
1666189947416, 43.6158606, 7.065773, 170.5
1666189948016, 43.6158557, 7.0657698, 170.5
1666189948571, 43.6158486, 7.0657682, 170.5
1666189949152, 43.6158334, 7.0657708, 170.5
1666189949709, 43.6158287, 7.0657707, 170.5
1666189950276, 43.6158244, 7.0657714, 170.5
1666189950862, 43.6158191, 7.0657713, 170.5
1666189951417, 43.6158143, 7.0657722, 170.5
1666189951993, 43.615809, 7.0657724, 170.5
1666189952554, 43.6158035, 7.0657744, 170.5
1666189953060, 43.6157988, 7.0657754, 170.5
1666189953693, 43.615791, 7.0657778, 170.5
1666189954259, 43.6157842, 7.0657811, 170.5
1666189954811, 43.6157782, 7.0657827, 170.5
1666189955414, 43.615772, 7.0657862, 170.5
1666189955978, 43.6157665, 7.0657883, 170.5
1666189956553, 43.6157605, 7.0657924, 170.5
1666189957058, 43.6157555, 7.0657949, 170.5
1666189957705, 43.6157364, 7.0658218, 170.5
1666189958246, 43.6157316, 7.0658356, 170.5
1666189958839, 43.6157261, 7.0658406, 170.5
1666189959389, 43.6157211, 7.0658461, 170.5
1666189959996, 43.6157157, 7.0658492, 170.5
1666189960577, 43.6157104, 7.0658523, 170.5
1666189961058, 43.6157061, 7.0658541, 170.5
1666189961744, 43.6156986, 7.0658564, 170.5
1666189962295, 43.6156924, 7.0658569, 170.5
1666189962870, 43.6156865, 7.0658583, 170.5
1666189963440, 43.6156803, 7.0658585, 170.5
1666189964594, 43.6156664, 7.0658763, 170.5
1666189965048, 43.615664, 7.0658874, 170.5
1666189965696, 43.6156586, 7.0658991, 170.5
1666189966276, 43.6156413, 7.0659115, 170.5
1666189966808, 43.6156398, 7.0659108, 170.5
1666189967371, 43.6156368, 7.0659092, 170.5
1666189967947, 43.6156319, 7.0659104, 170.5
1666189968559, 43.6156265, 7.0659095, 170.5
1666189969051, 43.6156219, 7.0659098, 170.5
1666189969693, 43.6156156, 7.0659079, 170.5
1666189970895, 43.6156027, 7.0659058, 170.5
1666189971455, 43.6155958, 7.0659014, 170.5
1666189972017, 43.6155897, 7.0659001, 170.5
1666189973055, 43.6155749, 7.0658764, 170.5
1666189973713, 43.615571, 7.0658759, 170.5
1666189974862, 43.6155598, 7.0658746, 170.5
1666189975396, 43.6155538, 7.0658726, 170.5
1666189975961, 43.615548, 7.0658724, 170.5
1666189976540, 43.6155419, 7.0658707, 170.5
1666189977057, 43.6155369, 7.0658702, 170.5
1666189977692, 43.6155307, 7.0658682, 170.5
1666189978829, 43.6155186, 7.0658655, 170.5
1666189979454, 43.6155124, 7.065876, 170.5
1666189979994, 43.6155106, 7.0658837, 170.5
1666189980612, 43.6155076, 7.065889, 170.5
1666189981052, 43.6155044, 7.0658908, 170.5
1666189981810, 43.6154988, 7.0658921, 170.5
1666189982369, 43.6154931, 7.0658916, 170.5
1666189982995, 43.6154874, 7.0658922, 170.5
1666189983585, 43.6154815, 7.0658908, 170.5
1666189984057, 43.615477, 7.0658905, 170.5
1666189984795, 43.6154699, 7.0658889, 170.5
1666189985400, 43.615463, 7.0658871, 170.5
1666189985976, 43.6154573, 7.0658872, 170.5
1666189986661, 43.6154509, 7.0658862, 170.5
1666189987892, 43.6154385, 7.0658853, 170.5
1666189988469, 43.6154386, 7.0658864, 170.5
1666189989052, 43.6154352, 7.0658878, 170.5
1666189989694, 43.615431, 7.0658887, 170.5
1666189990897, 43.61542, 7.065891, 170.5
1666189991543, 43.6154137, 7.0658919, 170.5
1666189992049, 43.6154089, 7.0658928, 170.5
1666189992726, 43.6154024, 7.0658939, 170.5
1666189993928, 43.6153902, 7.0658962, 170.5
1666189994498, 43.615391, 7.0659156, 170.5
1666189995054, 43.6153917, 7.0659251, 170.5
1666189995715, 43.6153907, 7.0659341, 170.5
1666189996910, 43.6153739, 7.0659548, 170.5
1666189997525, 43.6153741, 7.0659525, 170.5
1666189998061, 43.6153709, 7.0659548, 170.5
1666189998713, 43.6153663, 7.0659577, 170.5
1666189999956, 43.6153567, 7.0659661, 170.5
1666190000535, 43.6153515, 7.0659706, 170.5
