Timestamp[nanosec],lat[deg],lon[deg],alt[deg]
1666189620538, 43.6156708, 7.0670098, 174.59999084472656
1666189623756, 43.6156654, 7.0670143, 174.59999084472656
1666189623805, 43.6156651, 7.0670145, 174.59999084472656
1666189624796, 43.6156659, 7.0670148, 174.59999084472656
1666189625792, 43.6156662, 7.067016, 174.59999084472656
1666189626808, 43.6156659, 7.0670164, 174.59999084472656
1666189627810, 43.6156667, 7.0670115, 174.59999084472656
1666189628812, 43.6156675, 7.0670075, 174.59999084472656
1666189629814, 43.6156688, 7.0670045, 174.59999084472656
1666189630817, 43.6156696, 7.0670029, 174.59999084472656
1666189631820, 43.6156699, 7.0670046, 174.59999084472656
1666189632824, 43.6156706, 7.0670048, 174.59999084472656
1666189633810, 43.6156706, 7.0670046, 174.59999084472656
1666189634818, 43.615672, 7.0670048, 174.59999084472656
1666189635821, 43.6156746, 7.0670062, 174.59999084472656
1666189636812, 43.6156761, 7.0670055, 174.59999084472656
1666189637809, 43.6156793, 7.0670078, 174.59999084472656
1666189638816, 43.6156805, 7.067006, 174.59999084472656
1666189639813, 43.6156793, 7.0670069, 174.59999084472656
1666189640820, 43.6156791, 7.0670059, 174.59999084472656
1666189641809, 43.6156794, 7.0670058, 174.59999084472656
1666189642810, 43.6156783, 7.0670047, 174.59999084472656
1666189643813, 43.615679, 7.0670038, 174.59999084472656
1666189644821, 43.6156794, 7.0670031, 174.59999084472656
1666189645817, 43.6156782, 7.0670059, 174.09999084472656
1666189646822, 43.6156791, 7.0670059, 174.09999084472656
1666189647818, 43.6156814, 7.0670044, 174.09999084472656
1666189648812, 43.615681, 7.0670039, 174.09999084472656
1666189649817, 43.6156805, 7.0670053, 174.09999084472656
1666189650821, 43.6156792, 7.0670031, 174.59999084472656
1666189651816, 43.6156783, 7.0670049, 174.59999084472656
1666189652815, 43.6156783, 7.067008, 174.59999084472656
1666189653815, 43.6156788, 7.0670098, 174.59999084472656
1666189654823, 43.6156798, 7.0670053, 174.59999084472656
1666189655812, 43.6156793, 7.0670046, 174.59999084472656
1666189656809, 43.6156785, 7.0670068, 174.59999084472656
1666189657812, 43.6156776, 7.0670079, 174.59999084472656
1666189658814, 43.6156779, 7.0670074, 174.59999084472656
1666189659816, 43.6156821, 7.0670007, 174.59999084472656
1666189660818, 43.6156845, 7.0670001, 174.59999084472656
1666189661819, 43.6156869, 7.0670009, 174.59999084472656
1666189662803, 43.615692, 7.067003, 174.59999084472656
1666189663810, 43.6156957, 7.0670039, 174.59999084472656
1666189664805, 43.6157004, 7.0670058, 174.59999084472656
1666189665813, 43.6157007, 7.067005, 174.59999084472656
1666189666825, 43.615701, 7.0670066, 174.59999084472656
1666189667822, 43.6157042, 7.0670094, 174.59999084472656
1666189668812, 43.6157083, 7.0670101, 174.59999084472656
1666189669818, 43.6157139, 7.0670108, 174.59999084472656
1666189670815, 43.6157163, 7.067009, 174.59999084472656
1666189671821, 43.6157152, 7.0670073, 174.59999084472656
1666189672807, 43.6157116, 7.0670079, 174.59999084472656
1666189673820, 43.6157125, 7.0670065, 174.59999084472656
1666189674820, 43.6157131, 7.0670061, 174.59999084472656
1666189675817, 43.615712, 7.0670063, 174.59999084472656
1666189676813, 43.6157115, 7.0670038, 174.59999084472656
1666189677815, 43.6157083, 7.067002, 174.59999084472656
1666189678813, 43.6157058, 7.0669999, 174.59999084472656
1666189679820, 43.6157058, 7.0669986, 174.59999084472656
1666189680814, 43.6157039, 7.0669947, 174.59999084472656
1666189681822, 43.6157024, 7.0669948, 174.59999084472656
1666189682813, 43.6157027, 7.0669951, 174.59999084472656
1666189683823, 43.6157015, 7.066991, 174.59999084472656
1666189684812, 43.6157017, 7.066988, 174.59999084472656
1666189685813, 43.6157014, 7.0669851, 174.59999084472656
1666189686817, 43.6156988, 7.0669821, 174.59999084472656
1666189687817, 43.6156989, 7.0669815, 174.59999084472656
1666189688811, 43.6156983, 7.0669829, 174.59999084472656
1666189689816, 43.6156976, 7.0669816, 174.59999084472656
1666189690820, 43.6156987, 7.0669791, 174.59999084472656
1666189691815, 43.6157021, 7.0669785, 174.59999084472656
1666189692813, 43.6157065, 7.066981, 174.59999084472656
1666189693815, 43.6157084, 7.0669843, 174.59999084472656
1666189694830, 43.615709, 7.0669825, 174.59999084472656
1666189695826, 43.615707, 7.0669813, 174.59999084472656
1666189696817, 43.6157108, 7.066981, 174.59999084472656
1666189697816, 43.615712, 7.0669817, 174.59999084472656
1666189698812, 43.6157134, 7.0669858, 174.59999084472656
1666189699819, 43.6157161, 7.0669862, 174.59999084472656
1666189700815, 43.6157144, 7.0669844, 174.59999084472656
1666189701829, 43.6157118, 7.0669821, 174.59999084472656
1666189702685, 43.6157147, 7.0670004, 174.59999084472656
1666189703638, 43.6157173, 7.0670144, 174.59999084472656
1666189704480, 43.6157195, 7.0670192, 174.59999084472656
1666189705822, 43.6157198, 7.0670243, 174.59999084472656
1666189706241, 43.6157204, 7.0670261, 174.59999084472656
1666189706818, 43.6157214, 7.0670273, 174.59999084472656
1666189707813, 43.6157224, 7.0670281, 174.59999084472656
1666189708812, 43.6157235, 7.0670283, 174.59999084472656
1666189709815, 43.6157245, 7.0670284, 174.59999084472656
1666189711807, 43.6157284, 7.067031, 174.59999084472656
1666189712821, 43.6157303, 7.0670324, 174.59999084472656
