Timestamp[nanosec],lat[deg],lon[deg],alt[deg]
1666189586780, 43.6156387, 7.0670225, 174.89999389648438
1666189588505, 43.6156387, 7.0670225, 174.89999389648438
1666189590986, 43.6156393, 7.0670176, 174.89999389648438
1666189591032, 43.6156392, 7.0670175, 174.89999389648438
1666189592036, 43.615639, 7.0670178, 174.89999389648438
1666189593030, 43.6156393, 7.0670173, 174.59999084472656
1666189594031, 43.6156394, 7.0670164, 174.59999084472656
1666189595044, 43.6156398, 7.0670154, 174.59999084472656
1666189596054, 43.6156406, 7.0670156, 174.59999084472656
1666189597053, 43.615641, 7.0670146, 174.59999084472656
1666189598054, 43.6156417, 7.0670123, 174.59999084472656
1666189599048, 43.6156415, 7.0670116, 174.59999084472656
1666189600041, 43.6156412, 7.0670128, 174.59999084472656
1666189601054, 43.6156404, 7.0670136, 174.59999084472656
1666189602062, 43.6156395, 7.0670155, 174.59999084472656
1666189603061, 43.6156392, 7.0670192, 174.59999084472656
1666189604049, 43.6156383, 7.067023, 174.59999084472656
1666189605048, 43.6156375, 7.0670262, 174.59999084472656
1666189606050, 43.6156385, 7.0670287, 174.59999084472656
1666189607052, 43.6156409, 7.0670321, 174.59999084472656
1666189608054, 43.6156441, 7.0670337, 174.59999084472656
1666189609050, 43.6156441, 7.0670367, 174.59999084472656
1666189610044, 43.6156442, 7.067039, 174.59999084472656
1666189611055, 43.6156454, 7.0670385, 174.59999084472656
1666189612046, 43.6156469, 7.06704, 174.59999084472656
1666189613048, 43.6156493, 7.0670391, 174.89999389648438
1666189614046, 43.6156503, 7.0670365, 174.89999389648438
1666189615053, 43.6156508, 7.0670354, 174.89999389648438
1666189616048, 43.6156533, 7.0670363, 174.89999389648438
1666189617055, 43.6156555, 7.0670364, 174.89999389648438
1666189618046, 43.615656, 7.0670365, 174.89999389648438
1666189619059, 43.6156553, 7.0670348, 174.89999389648438
1666189620053, 43.6156568, 7.0670358, 174.89999389648438
1666189621056, 43.6156585, 7.0670373, 174.89999389648438
1666189622051, 43.6156593, 7.0670357, 174.89999389648438
1666189623054, 43.6156626, 7.0670359, 174.59999084472656
1666189624054, 43.615667, 7.0670373, 174.59999084472656
1666189625052, 43.6156704, 7.0670374, 174.59999084472656
1666189626060, 43.6156706, 7.0670351, 174.59999084472656
1666189627054, 43.6156685, 7.0670323, 174.59999084472656
1666189628048, 43.6156688, 7.0670339, 174.59999084472656
1666189629053, 43.6156701, 7.0670359, 174.59999084472656
1666189630049, 43.61567, 7.0670353, 174.59999084472656
1666189631053, 43.6156688, 7.0670332, 174.59999084472656
1666189632048, 43.6156672, 7.0670308, 174.59999084472656
1666189633048, 43.6156676, 7.0670302, 174.59999084472656
1666189634051, 43.6156702, 7.0670296, 174.59999084472656
1666189635058, 43.615671, 7.0670282, 174.59999084472656
1666189636047, 43.6156723, 7.0670296, 174.59999084472656
1666189637062, 43.6156701, 7.0670334, 174.59999084472656
1666189638050, 43.615671, 7.0670413, 174.59999084472656
1666189639050, 43.6156706, 7.067046, 174.59999084472656
